id_ordine,id_cliente,dataordine,numeroarticoli,prezzototale
2319,1873,2022-05-30,2,33.91
2320,1541,2021-11-18,2,34.39
2321,105,2023-04-29,2,40.49
2322,1228,2022-08-27,2,27.96
2323,1966,2023-05-07,2,27.73
2324,1314,2023-03-09,2,44.23
2325,1560,2021-11-28,2,26.26
2326,381,2021-05-06,2,41.72
2327,51,2022-11-06,2,49.05
2328,1015,2024-06-26,2,30.0
2329,818,2021-01-12,2,42.98
2330,701,2024-01-21,2,26.81
2331,1939,2023-02-01,2,22.35
2332,378,2021-12-30,2,56.18
2333,606,2024-10-28,2,36.66
2334,1815,2023-01-02,2,32.2
2335,1801,2020-08-27,2,29.6
2336,799,2023-11-14,2,37.15
2337,1521,2021-03-16,2,21.78
2338,1531,2022-11-27,2,35.47
2339,1868,2024-06-04,2,41.06
2340,1135,2025-01-19,2,25.92
2341,921,2021-04-29,2,41.55
2342,807,2021-12-15,2,27.65
2343,492,2020-03-14,2,45.33
2344,1490,2022-03-26,2,33.36
2345,1401,2021-11-26,2,44.1
2346,114,2021-03-18,2,54.75
2347,933,2022-05-20,2,31.31
2348,1382,2023-06-02,2,24.27
2349,1147,2020-06-28,2,39.5
2350,384,2024-07-28,2,29.65
2351,336,2023-03-27,2,27.02
2352,985,2020-01-26,2,26.79
2353,854,2021-11-19,2,45.27
2354,1057,2021-08-30,2,28.18
2355,753,2020-08-28,2,36.68
2356,909,2023-01-22,2,44.85
2357,1646,2022-06-20,2,42.69
2358,835,2024-08-07,2,25.47
2359,558,2020-06-10,2,32.73
2360,1271,2025-01-03,2,43.58
2361,1486,2020-01-21,2,45.82
2362,731,2024-05-18,2,35.75
2363,1377,2021-12-23,2,51.45
2364,93,2024-02-06,2,56.74
2365,695,2022-08-14,2,53.31
2366,1463,2020-03-19,2,18.55
2367,1187,2021-04-10,2,53.51
2368,771,2024-06-18,2,27.92
2369,463,2021-09-12,2,41.91
2370,1475,2024-10-26,2,38.56
2371,271,2022-06-10,2,29.82
2372,1182,2024-03-09,2,32.92
2373,608,2020-01-17,2,45.39
2374,89,2023-07-27,2,43.07
2375,306,2020-06-26,2,43.01
2376,1977,2021-03-08,2,19.18
2377,898,2021-08-26,2,28.76
2378,309,2021-07-17,2,56.36
2379,1434,2020-05-22,2,41.78
2380,1992,2022-05-24,2,37.77
2381,763,2020-01-28,2,45.04
2382,158,2022-02-15,2,29.1
2383,673,2020-06-23,2,56.79
2384,1932,2020-05-19,2,72.67
2385,660,2022-02-20,2,26.54
2386,411,2022-05-05,2,47.13
2387,938,2020-10-31,2,26.09
2388,267,2023-01-11,2,56.7
2389,1070,2021-09-21,2,48.32
2390,861,2022-07-28,2,59.5
2391,1349,2020-08-31,2,28.67
2392,1345,2022-09-17,2,20.18
2393,1560,2020-11-19,2,37.98
2394,1093,2020-05-03,2,33.98
2395,487,2022-02-01,2,21.57
2396,1062,2023-10-28,2,24.14
2397,601,2023-06-26,2,55.51
2398,1867,2021-10-16,2,32.04
2399,916,2024-02-20,2,30.45
2400,1351,2022-05-20,2,26.95
2401,1747,2023-11-01,2,30.31
2402,1626,2024-03-22,2,35.05
2403,1232,2023-04-22,2,31.9
2404,1022,2024-03-08,2,25.65
2405,170,2020-07-07,2,44.66
2406,170,2023-05-23,2,35.06
2407,480,2023-06-09,2,31.4
2408,1066,2022-08-02,2,48.05
2409,1165,2022-10-25,2,28.73
2410,753,2025-01-17,2,26.06
2411,60,2020-02-07,2,48.92
2412,1115,2020-11-30,2,32.28
2413,1568,2021-05-15,2,26.82
2414,867,2021-08-23,2,56.47
2415,1381,2020-09-27,2,34.1
2416,96,2021-05-25,2,36.15
2417,466,2022-07-24,2,23.31
2418,866,2024-02-21,2,27.41
2419,74,2021-08-14,2,20.47
2420,41,2023-08-25,2,44.19
2421,1978,2023-05-11,2,31.08
2422,602,2025-01-24,2,39.55
2423,731,2023-10-14,2,38.15
2424,720,2020-02-13,2,39.84
2425,941,2025-01-15,2,37.18
2426,1944,2021-11-27,2,39.4
2427,814,2020-10-26,2,32.48
2428,418,2024-02-07,2,27.02
2429,1408,2021-11-25,2,32.88
2430,437,2022-05-15,2,31.79
2431,373,2020-05-04,2,36.74
2432,595,2024-12-23,2,26.16
2433,1661,2023-11-07,2,44.91
2434,444,2024-04-10,2,70.21
2435,1804,2020-05-24,2,65.14
2436,579,2024-11-20,2,35.31
2437,1132,2021-07-27,2,41.6
2438,215,2024-09-25,2,49.61
2439,1923,2020-11-23,2,26.28
2440,1199,2023-07-10,2,48.59
2441,1588,2024-10-12,2,19.86
2442,1218,2021-04-10,2,47.98
2443,1248,2023-11-19,2,45.84
2444,357,2022-01-23,2,29.9
2445,684,2024-10-28,2,33.16
2446,1291,2020-02-12,2,46.46
2447,533,2021-09-16,2,30.84
2448,472,2024-01-10,2,40.09
2449,1233,2020-12-13,2,23.2
2450,270,2024-07-31,2,69.2
2451,719,2024-09-04,2,54.72
2452,520,2020-02-23,2,45.17
2453,1462,2022-02-27,2,36.66
2454,1078,2024-03-14,2,38.7
2455,1627,2020-12-05,2,60.47
2456,1368,2023-11-06,2,34.04
2457,1829,2025-02-09,2,64.19
2458,836,2024-08-06,2,48.76
2459,1322,2024-10-15,2,23.45
2460,1372,2022-01-28,2,51.83
2461,1968,2024-10-12,2,48.05
2462,746,2022-08-19,2,51.93
2463,1613,2023-05-17,2,45.54
2464,573,2024-04-18,2,33.95
2465,963,2024-01-11,2,19.48
2466,914,2021-03-13,2,42.57
2467,855,2023-05-10,2,26.84
2468,1605,2020-09-13,2,25.02
2469,913,2023-10-16,2,25.68
2470,24,2023-09-29,2,54.56
2471,1390,2023-04-27,2,35.27
2472,36,2024-04-27,2,29.81
2473,203,2022-08-12,2,34.78
2474,149,2020-01-16,2,27.07
2475,1211,2020-07-15,2,37.03
2476,1196,2021-09-27,2,37.07
2477,117,2021-10-22,2,48.84
2478,1627,2022-10-07,2,43.45
2479,440,2022-02-18,2,54.33
2480,923,2022-08-19,2,27.72
2481,375,2022-08-09,2,42.21
2482,117,2020-06-28,2,53.96
2483,504,2020-07-28,2,21.24
2484,1575,2023-12-19,2,64.9
2485,1670,2021-04-23,2,53.97
2486,58,2022-08-10,2,56.42
2487,1158,2020-02-11,2,22.74
2488,100,2023-02-04,2,33.42
2489,1699,2023-12-22,2,25.45
2490,1520,2023-10-23,2,58.02
2491,1234,2021-07-21,2,40.02
2492,1299,2023-02-03,2,30.42
2493,771,2023-10-13,2,61.31
2494,963,2023-02-26,2,30.17
2495,1261,2023-06-04,2,26.33
2496,1274,2023-06-29,2,23.62
2497,773,2021-09-15,2,27.6
2498,198,2024-10-28,2,26.6
2499,506,2022-05-17,2,37.83
2500,938,2021-04-12,2,32.95
2501,1383,2021-07-12,2,25.4
2502,245,2024-02-23,2,39.16
2503,94,2022-04-25,2,67.2
2504,565,2023-01-09,2,34.59
2505,1303,2024-10-17,2,43.33
2506,1464,2023-06-29,2,27.67
2507,1979,2024-10-24,2,48.22
2508,1970,2024-08-04,2,27.48
2509,1276,2024-02-24,2,67.57
2510,489,2023-10-15,2,34.44
2511,1468,2020-07-07,2,38.02
2512,1973,2022-05-29,2,28.06
2513,1026,2024-04-28,2,27.78
2514,644,2021-02-11,2,67.64
2515,1130,2021-04-22,2,42.54
2516,212,2024-01-13,2,54.26
2517,1526,2023-03-15,2,29.7
2518,410,2021-06-28,2,60.7
2519,1902,2024-03-04,2,26.44
2520,417,2023-05-03,2,44.03
2521,1163,2023-10-09,2,40.61
2522,1416,2022-01-26,2,27.78
2523,1142,2021-03-19,2,21.53
2524,336,2023-01-09,2,36.68
2525,413,2023-01-02,2,43.2
2526,1844,2022-09-14,2,54.83
2527,378,2022-02-04,2,30.15
2528,1122,2020-08-16,2,59.62
2529,1248,2023-04-28,2,41.55
2530,877,2022-08-18,2,38.61
2531,637,2024-07-19,2,26.5
2532,463,2024-08-09,2,56.8
2533,1793,2024-06-29,2,35.79
2534,1554,2021-08-09,2,25.35
2535,1514,2020-07-23,2,33.5
2536,1439,2020-03-06,2,49.18
2537,1217,2024-08-31,2,40.28
2538,78,2024-10-25,2,36.74
2539,1779,2024-04-15,2,42.04
2540,427,2025-02-03,2,48.83
2541,246,2020-03-25,2,40.05
2542,1831,2024-12-10,2,55.75
2543,242,2020-06-11,2,28.33
2544,634,2022-09-12,2,27.3
2545,1923,2021-06-01,2,30.61
2546,1071,2024-01-18,2,60.98
2547,297,2023-08-29,2,24.1
2548,679,2020-02-13,2,37.6
2549,1996,2020-12-11,2,31.01
2550,1779,2021-08-19,2,28.65
2551,1078,2022-06-19,2,39.15
2552,1810,2020-06-14,2,42.75
2553,1145,2020-04-04,2,50.68
2554,970,2022-06-01,2,24.44
2555,1219,2024-05-09,2,34.76
2556,1197,2023-12-22,2,21.38
2557,1535,2024-02-10,2,19.66
2558,551,2024-09-21,2,27.8
2559,517,2023-04-22,2,20.46
2560,245,2020-06-29,2,30.49
2561,1708,2024-02-15,2,30.94
2562,721,2022-04-13,2,29.48
2563,1760,2023-08-27,2,18.2
2564,1165,2023-04-07,2,35.31
2565,1148,2020-12-22,2,35.7
2566,1748,2022-03-06,2,40.22
2567,137,2022-11-19,2,41.7
2568,591,2024-08-05,2,48.16
2569,1499,2023-06-13,2,22.64
2570,715,2022-07-05,2,57.52
2571,1515,2021-08-10,2,29.32
2572,611,2020-02-22,2,22.89
2573,1961,2023-11-24,2,24.28
2574,1937,2022-09-08,2,33.56
2575,147,2020-11-17,2,23.29
2576,62,2022-12-24,2,33.3
2577,1238,2022-12-13,2,39.68
2578,707,2024-10-06,2,41.35
2579,397,2023-08-21,2,20.8
2580,345,2021-04-29,2,28.23
2581,1167,2023-10-02,2,36.79
2582,724,2021-09-20,2,39.96
2583,1202,2023-08-12,2,35.06
2584,297,2024-04-24,2,35.73
2585,783,2024-01-22,2,59.86
2586,1573,2023-12-26,2,70.9
2587,1722,2021-08-22,2,40.74
2588,361,2021-11-07,2,29.15
2589,1768,2021-04-27,2,38.82
2590,1552,2021-10-10,2,29.66
2591,1244,2020-03-28,2,61.11
2592,319,2021-03-16,2,35.47
2593,1783,2022-10-23,2,37.45
2594,1506,2021-11-15,2,41.93
2595,816,2021-10-18,2,22.05
2596,1456,2022-05-09,2,22.91
2597,1711,2022-10-16,2,53.98
2598,607,2023-03-26,2,32.68
2599,1104,2021-04-05,2,43.36
2600,1829,2022-06-24,2,24.49
2601,1731,2020-08-08,2,66.1
2602,986,2024-05-15,2,41.01
2603,1578,2021-08-16,2,45.65
2604,698,2021-07-21,2,32.27
2605,398,2020-07-21,2,41.36
2606,1093,2021-06-20,2,55.76
2607,288,2021-12-10,2,36.37
2608,819,2021-09-27,2,28.74
2609,758,2024-02-22,2,31.57
2610,1265,2024-11-20,2,34.55
2611,674,2024-12-11,2,26.58
2612,1514,2025-01-12,2,51.83
2613,1453,2020-09-24,2,32.1
2614,1723,2021-12-13,2,57.86
2615,1020,2020-01-22,2,27.69
2616,749,2021-05-14,2,29.83
2617,1298,2020-08-01,2,41.01
2618,813,2021-04-20,2,41.79
2619,98,2025-02-12,2,30.25
2620,269,2024-01-15,2,36.48
2621,1540,2020-03-17,2,38.79
2622,375,2025-02-13,2,35.32
2623,1037,2021-01-02,2,53.79
2624,158,2022-07-22,2,39.45
2625,655,2022-10-31,2,60.25
2626,587,2021-06-29,2,29.78
2627,572,2025-01-18,2,33.7
2628,1929,2022-05-15,2,35.18
2629,1195,2020-08-31,2,37.06
2630,1564,2022-05-28,2,28.44
2631,1958,2024-01-16,2,14.88
2632,1136,2022-05-17,2,30.23
2633,1473,2021-10-01,2,54.6
2634,31,2024-12-22,2,55.53
2635,1286,2023-03-20,2,35.94
2636,1315,2023-02-18,2,38.21
2637,369,2021-04-01,2,46.32
2638,961,2022-12-10,2,34.16
2639,345,2020-04-20,2,43.93
2640,412,2021-06-02,2,20.03
2641,1824,2023-07-08,2,40.9
2642,1513,2024-09-02,2,23.81
2643,1406,2023-03-10,2,51.29
2644,711,2021-03-01,2,31.44
2645,723,2023-05-14,2,46.46
2646,1953,2021-04-12,2,30.98
2647,1317,2024-03-14,2,26.88
2648,522,2025-01-16,2,52.65
2649,776,2023-05-19,2,31.53
2650,1329,2022-05-24,2,62.86
2651,1766,2022-08-19,2,56.71
2652,574,2025-01-19,2,31.34
2653,928,2020-01-14,2,53.17
2654,1752,2023-03-21,2,51.38
2655,1798,2021-04-28,2,32.43
2656,377,2024-07-13,2,25.7
2657,14,2022-01-23,2,32.82
2658,1048,2023-10-24,2,32.19
2659,461,2021-03-10,2,43.45
2660,1724,2024-07-17,2,32.92
2661,418,2023-07-15,2,28.97
2662,1920,2024-02-20,2,41.79
2663,1240,2021-09-13,2,25.38
2664,154,2021-11-06,2,16.23
2665,1828,2022-01-24,2,40.96
2666,51,2023-08-05,2,31.92
2667,139,2023-08-20,2,39.28
2668,1357,2023-06-23,2,37.92
2669,305,2021-06-22,2,50.05
2670,1553,2024-01-14,2,28.05
2671,1940,2024-03-15,2,41.99
2672,1556,2024-04-06,2,42.14
2673,991,2023-12-19,2,37.11
2674,1405,2020-02-07,2,36.82
2675,1580,2022-01-02,2,28.32
2676,1244,2023-02-25,2,50.43
2677,1887,2020-10-08,2,44.53
2678,1377,2020-05-13,2,31.26
2679,667,2023-02-20,2,38.17
2680,95,2021-10-05,2,63.03
2681,1394,2024-08-30,2,33.87
2682,855,2023-09-03,2,55.47
2683,1156,2025-02-07,2,50.31
2684,618,2024-12-08,2,44.72
2685,1870,2023-02-07,2,42.0
2686,1392,2024-06-06,2,34.18
2687,1766,2021-04-01,2,40.04
2688,1254,2020-10-11,2,29.61
2689,1612,2020-11-09,2,67.88
2690,247,2024-02-17,2,39.54
2691,500,2024-12-30,2,52.55
2692,677,2023-05-19,2,29.83
2693,1680,2020-08-19,2,49.36
2694,715,2023-01-11,2,35.77
2695,1735,2020-12-23,2,33.24
2696,754,2021-02-08,2,41.18
2697,132,2022-09-14,2,30.89
2698,1751,2023-11-27,2,28.87
2699,246,2023-10-12,2,16.19
2700,607,2020-10-02,2,40.67
2701,793,2023-10-13,2,24.04
2702,1139,2023-08-26,2,33.6
2703,1968,2021-06-11,2,50.2
2704,716,2024-06-08,2,35.39
2705,198,2023-03-24,2,25.93
2706,351,2023-02-08,2,30.27
2707,1483,2024-02-10,2,34.8
2708,827,2024-06-05,2,27.22
2709,306,2021-06-19,2,47.96
2710,750,2024-07-26,2,29.31
2711,1680,2020-11-16,2,47.47
2712,1813,2024-09-03,2,38.73
2713,635,2022-02-25,2,23.75
2714,1550,2023-07-12,2,26.73
2715,31,2023-01-27,2,51.12
2716,1023,2021-08-17,2,35.53
2717,339,2025-01-10,2,25.42
2718,8,2021-05-27,2,33.24
2719,243,2020-05-16,2,37.74
2720,370,2022-01-28,2,30.78
2721,1157,2024-01-01,2,26.07
2722,186,2022-04-08,2,37.88
2723,634,2024-03-13,2,32.87
2724,1502,2020-02-25,2,25.72
2725,1339,2021-01-27,2,30.51
2726,1557,2020-11-03,2,30.63
2727,259,2023-01-27,2,44.56
2728,1550,2022-10-18,2,50.05
2729,1591,2022-11-07,2,30.86
2730,597,2020-07-03,2,24.01
2731,70,2023-06-23,2,19.45
2732,877,2023-10-22,2,22.42
2733,798,2020-08-14,2,41.23
2734,1840,2022-11-03,2,31.46
2735,1740,2021-08-09,2,25.97
2736,1629,2021-11-12,2,32.32
2737,190,2024-03-01,2,21.67
2738,444,2024-11-14,2,34.72
2739,1141,2023-07-11,2,28.03
2740,1023,2020-02-19,2,39.69
2741,1599,2025-01-18,2,42.54
2742,1087,2022-11-10,2,66.38
2743,307,2022-12-11,2,49.94
2744,1419,2024-12-26,2,34.32
2745,1744,2022-12-16,2,35.04
2746,1083,2022-12-14,2,25.85
2747,1998,2023-07-11,2,49.66
2748,1216,2023-02-17,2,53.65
2749,392,2021-03-05,2,40.51
2750,1398,2022-02-16,2,52.25
2751,758,2022-10-20,2,40.24
2752,1752,2022-04-17,2,36.31
2753,1254,2021-07-24,2,31.93
2754,1064,2022-11-10,2,51.55
2755,1420,2024-02-28,2,50.98
2756,1758,2020-12-17,2,24.71
2757,1077,2023-07-09,2,50.5
2758,1544,2021-10-08,2,51.59
2759,585,2024-07-19,2,28.69
2760,1445,2024-01-15,2,31.07
2761,750,2022-08-02,2,27.42
2762,1533,2023-01-06,2,44.1
2763,668,2021-01-14,2,29.79
2764,771,2022-08-26,2,29.25
2765,1463,2024-08-09,2,55.88
2766,1640,2024-10-06,2,46.12
2767,490,2023-12-30,2,38.57
2768,831,2022-12-22,2,50.57
2769,1918,2021-03-16,2,25.08
2770,837,2023-01-19,2,38.05
2771,1582,2021-12-18,2,53.09
2772,212,2024-02-12,2,22.16
2773,1122,2024-03-28,2,44.05
2774,51,2023-05-22,2,49.82
2775,1139,2024-01-23,2,34.71
2776,1258,2024-02-05,2,50.39
2777,931,2024-12-10,2,35.25
2778,327,2021-08-25,2,22.21
2779,813,2022-06-11,2,40.82
2780,218,2023-10-19,2,39.47
2781,662,2023-05-23,2,46.46
2782,1833,2023-10-26,2,32.93
2783,858,2024-01-19,2,17.78
2784,423,2022-05-04,2,27.87
2785,1444,2024-06-18,2,44.82
2786,1921,2020-02-24,2,45.37
2787,228,2024-05-29,2,34.72
2788,458,2024-04-03,2,27.94
2789,1944,2024-08-12,2,46.91
2790,1097,2021-03-18,2,32.1
2791,1281,2022-09-01,2,30.08
2792,535,2020-08-20,2,28.17
2793,1847,2022-12-08,2,39.44
2794,1809,2021-12-28,2,50.08
2795,968,2020-10-25,2,31.98
2796,1717,2022-12-24,2,25.4
2797,377,2020-08-22,2,33.59
2798,27,2024-04-01,2,26.9
2799,389,2022-04-21,2,60.84
2800,753,2021-01-31,2,46.93
2801,738,2024-05-04,2,52.07
2802,581,2021-04-18,2,21.7
2803,1302,2024-08-29,2,49.97
2804,1595,2021-07-28,2,38.68
2805,766,2022-01-14,2,20.85
2806,905,2023-02-26,2,32.15
2807,1955,2022-11-20,2,53.25
2808,291,2023-02-04,2,33.96
2809,103,2023-08-17,2,21.65
2810,882,2020-06-20,2,33.75
2811,563,2021-06-04,2,34.03
2812,1897,2022-11-09,2,67.2
2813,73,2024-07-27,2,32.9
2814,1930,2024-12-06,2,29.46
2815,1062,2020-02-20,2,28.5
2816,224,2020-04-18,2,48.93
2817,1581,2022-11-28,2,44.03
2818,1064,2020-03-24,2,38.42
2819,827,2023-01-29,2,26.68
2820,1272,2025-02-11,2,24.08
2821,1689,2021-02-17,2,35.32
2822,624,2024-06-01,2,22.22
2823,552,2023-09-08,2,39.27
2824,955,2020-04-02,2,32.08
2825,1413,2022-02-09,2,19.85
2826,943,2024-02-10,2,47.65
2827,870,2020-06-07,2,27.58
2828,2,2022-11-27,2,39.1
2829,1098,2022-08-15,2,27.83
2830,876,2020-03-30,2,24.96
2831,142,2024-10-08,2,37.46
2832,510,2021-12-26,2,47.49
2833,764,2020-06-03,2,33.31
2834,218,2023-11-02,2,51.31
2835,1110,2024-11-17,2,52.38
2836,454,2023-11-29,2,39.4
2837,1740,2021-02-16,2,29.18
2838,1514,2022-09-01,2,20.41
2839,1362,2023-07-24,2,35.55
2840,494,2021-03-26,2,35.15
2841,1487,2024-11-03,2,50.79
2842,1162,2021-03-05,2,37.22
2843,479,2023-11-21,2,56.17
2844,1388,2023-10-30,2,66.44
2845,1871,2020-12-14,2,47.33
2846,171,2023-10-31,2,37.34
2847,1879,2024-09-25,2,38.51
2848,1107,2021-01-03,2,34.87
2849,1266,2020-11-21,2,39.42
2850,821,2020-01-02,2,56.53
2851,831,2021-01-24,2,40.51
2852,70,2021-03-10,2,20.68
2853,1274,2020-08-11,2,57.55
2854,394,2023-09-24,2,23.66
2855,1774,2022-01-26,2,36.76
2856,1593,2024-04-13,2,53.34
2857,1055,2024-01-06,2,50.11
2858,429,2022-10-10,2,24.81
2859,1717,2020-05-05,2,25.01
2860,397,2023-07-03,2,48.89
2861,1319,2021-01-01,2,31.57
2862,119,2023-09-01,2,42.48
2863,697,2021-01-17,2,36.46
2864,1570,2024-06-11,2,45.74
2865,465,2022-12-17,2,48.12
2866,571,2020-10-03,2,19.54
2867,1253,2020-09-27,2,53.66
2868,1905,2024-06-01,2,31.27
2869,1249,2024-01-24,2,52.26
2870,507,2021-10-03,2,32.32
2871,506,2024-07-17,2,47.41
2872,442,2021-10-11,2,40.51
2873,770,2024-05-20,2,31.68
2874,1398,2024-12-21,2,35.18
2875,1743,2024-12-25,2,37.39
2876,167,2022-11-02,2,45.11
2877,1544,2021-09-25,2,37.6
2878,619,2022-06-13,2,27.9
2879,1992,2020-05-29,2,39.06
2880,1653,2021-01-08,2,33.92
2881,1941,2021-06-30,2,37.82
2882,1095,2022-10-15,2,27.12
2883,1788,2021-08-04,2,53.77
2884,989,2020-09-13,2,47.66
2885,859,2020-05-31,2,44.49
2886,1184,2020-09-08,2,27.64
2887,1160,2021-10-06,2,20.79
2888,1072,2025-01-08,2,34.34
2889,1928,2022-03-03,2,57.91
2890,289,2022-11-16,2,28.15
2891,348,2023-06-20,2,63.26
2892,294,2025-01-24,2,62.52
2893,935,2021-11-22,2,29.88
2894,105,2024-09-01,2,42.46
2895,767,2020-09-13,2,55.79
2896,1830,2023-02-18,2,34.91
2897,1016,2024-11-17,2,71.85
2898,297,2020-08-21,2,58.65
2899,900,2022-03-02,2,53.66
2900,136,2024-09-22,2,40.82
2901,170,2021-07-03,2,25.88
2902,1797,2021-09-21,2,20.22
2903,1572,2021-03-01,2,35.54
2904,204,2024-03-05,2,46.71
2905,990,2022-12-18,2,20.17
2906,925,2023-01-13,2,24.46
2907,1171,2020-04-11,2,32.42
2908,799,2024-06-02,2,28.42
2909,1474,2020-08-19,2,34.4
2910,974,2021-08-24,2,40.74
2911,636,2021-10-10,2,37.35
2912,1024,2020-01-07,2,17.1
2913,268,2023-07-14,2,68.6
2914,1780,2025-02-09,2,21.72
2915,1065,2023-08-29,2,53.25
2916,511,2022-04-30,2,46.99
2917,493,2024-12-15,2,26.78
2918,1090,2024-08-30,2,34.46
2919,894,2024-12-17,2,40.45
2920,1138,2021-11-09,2,35.25
2921,1734,2022-12-14,2,51.19
2922,1752,2022-12-14,2,38.28
2923,1266,2024-10-24,2,24.49
2924,744,2023-09-19,2,24.84
2925,1685,2024-09-14,2,31.4
2926,374,2024-10-08,2,38.29
2927,1133,2022-01-11,2,53.57
2928,1164,2022-08-15,2,43.19
2929,1247,2023-06-26,2,36.2
2930,1097,2022-12-15,2,32.16
2931,1516,2022-06-17,2,69.19
2932,1299,2024-11-22,2,42.76
2933,216,2024-07-14,2,34.79
2934,20,2021-09-23,2,48.75
2935,1124,2022-04-02,2,46.23
2936,1772,2025-01-09,2,65.17
2937,1879,2024-07-16,2,40.22
2938,143,2022-02-14,2,41.75
2939,1784,2023-04-11,2,36.07
2940,1383,2023-12-30,2,22.62
2941,625,2023-08-20,2,36.25
2942,1200,2020-03-12,2,26.15
2943,1907,2022-01-26,2,30.11
2944,1552,2020-09-11,2,36.52
2945,1370,2020-03-18,2,41.11
2946,507,2023-08-05,2,21.24
2947,584,2024-08-31,2,27.98
2948,483,2024-03-08,2,26.26
2949,439,2022-09-13,2,32.53
2950,1692,2021-01-10,2,19.04
2951,1541,2020-07-06,2,41.69
2952,1604,2022-03-29,2,56.88
2953,1126,2023-04-08,2,32.85
2954,22,2025-01-04,2,23.83
2955,1859,2021-06-07,2,43.1
2956,475,2023-02-20,2,25.54
2957,630,2020-01-24,2,47.27
2958,260,2023-03-03,2,44.51
2959,1740,2024-08-31,2,70.36
2960,1448,2020-11-23,2,58.85
2961,1868,2024-07-14,2,45.57
2962,1382,2023-08-24,2,20.36
2963,476,2021-12-08,2,47.46
2964,650,2024-06-16,2,39.12
2965,1309,2020-06-13,2,42.88
2966,1813,2024-03-27,2,63.27
2967,1242,2020-07-19,2,38.57
2968,1005,2022-09-23,2,33.02
2969,1752,2023-05-02,2,40.71
2970,1673,2023-12-13,2,36.51
2971,1846,2020-10-18,2,32.06
2972,809,2022-05-11,2,30.96
2973,294,2023-01-06,2,34.64
2974,698,2024-04-04,2,25.39
2975,1706,2023-02-20,2,40.33
2976,1226,2020-05-19,2,26.64
2977,1334,2023-07-19,2,35.37
2978,856,2021-02-13,2,39.54
2979,645,2021-12-13,2,28.47
2980,1284,2023-08-25,2,46.47
2981,1690,2023-12-24,2,41.93
2982,163,2021-04-13,2,49.81
2983,1957,2024-05-05,2,29.23
2984,626,2024-02-22,2,47.39
2985,22,2024-05-02,2,40.9
2986,1827,2020-06-16,2,39.16
2987,845,2021-01-08,2,43.53
2988,1892,2022-02-26,2,51.08
2989,345,2024-06-18,2,22.68
2990,679,2024-09-18,2,34.81
2991,1671,2024-10-24,2,29.42
2992,216,2020-08-13,2,28.44
2993,1441,2022-07-13,2,33.07
2994,272,2023-05-23,2,32.96
2995,659,2023-08-23,2,34.8
2996,69,2022-09-11,2,47.72
2997,1543,2023-11-18,2,40.41
2998,1156,2022-10-24,2,35.13
2999,315,2023-09-22,2,43.14
3000,1622,2020-11-17,2,40.14
3001,285,2024-06-13,2,37.9
3002,1454,2022-02-21,2,30.22
3003,668,2023-04-16,2,31.68
3004,872,2022-06-20,2,39.41
3005,630,2022-08-03,2,28.45
3006,1142,2024-01-07,2,33.05
3007,460,2020-06-20,2,69.14
3008,1534,2022-04-12,2,46.94
3009,1422,2024-04-16,2,22.54
3010,375,2021-05-05,2,33.55
3011,908,2023-12-28,2,16.32
3012,1299,2021-06-14,2,38.88
3013,515,2023-05-22,2,28.96
3014,900,2024-06-27,2,34.96
3015,67,2022-11-25,2,31.17
3016,580,2023-04-05,2,37.56
3017,709,2023-03-24,2,41.83
3018,1694,2022-10-22,2,21.91
3019,1897,2021-07-29,2,23.31
3020,303,2021-12-25,2,26.84
3021,1973,2024-04-06,2,39.23
3022,336,2021-05-16,2,40.31
3023,703,2021-08-04,2,34.5
3024,99,2021-03-07,2,29.36
3025,1663,2020-07-25,2,34.19
3026,386,2024-04-28,2,34.94
3027,1103,2023-11-04,2,34.17
3028,936,2024-02-15,2,21.78
3029,1815,2024-11-26,2,37.71
3030,20,2021-12-20,2,44.5
3031,1736,2023-07-24,2,36.69
3032,24,2020-01-05,2,26.73
3033,783,2021-01-24,2,36.59
3034,841,2020-04-07,2,44.21
3035,1434,2023-10-13,2,40.72
3036,148,2020-04-24,2,51.45
3037,23,2023-02-22,2,44.93
3038,1676,2024-01-04,2,50.57
3039,846,2023-08-22,2,39.66
3040,231,2022-12-24,2,23.19
3041,1787,2020-04-30,2,37.28
3042,1034,2023-04-22,2,37.04
3043,501,2023-08-07,2,67.15
3044,1505,2021-12-27,2,40.88
3045,636,2025-01-04,2,29.46
3046,113,2023-10-11,2,66.29
3047,458,2022-03-17,2,36.4
3048,1336,2022-11-27,2,28.71
3049,1529,2025-01-03,2,48.17
3050,1162,2024-04-21,2,41.3
3051,714,2024-06-20,2,65.17
3052,694,2020-03-26,2,19.33
3053,1294,2023-10-15,2,30.94
3054,969,2023-02-17,2,20.48
3055,25,2022-10-27,2,20.5
3056,1738,2024-07-15,2,19.56
3057,833,2023-01-19,2,55.82
3058,1419,2022-09-22,2,41.87
3059,315,2021-03-28,2,26.33
3060,1556,2024-05-02,2,32.61
3061,1252,2020-01-31,2,67.86
3062,294,2020-11-16,2,49.49
3063,1591,2020-02-12,2,28.88
3064,621,2022-01-25,2,35.46
3065,1263,2022-07-19,2,39.48
3066,1866,2021-07-19,2,20.5
3067,1903,2020-11-20,2,47.76
3068,754,2023-10-02,2,37.4
3069,596,2022-12-26,2,50.16
3070,448,2023-09-13,2,31.01
3071,245,2021-05-29,2,43.19
3072,818,2023-05-03,2,36.24
3073,273,2021-05-09,2,36.69
