id_articolo,id_ordine,id_linea,codice_partita,numerosequenziale,costo
7318,3659,10,789,2,21.19
7319,3660,3,299,1,32.08
7320,3660,2,750,2,10.84
7321,3661,8,378,1,14.83
7322,3661,3,819,2,18.37
7323,3662,2,406,1,6.14
7324,3662,3,165,2,11.52
7325,3663,6,718,1,44.5
7326,3663,7,543,2,20.7
7327,3664,8,261,1,11.17
7328,3664,2,337,2,10.39
7329,3665,6,864,1,16.8
7330,3665,10,340,2,15.52
7331,3666,4,502,1,12.31
7332,3666,10,778,2,16.8
7333,3667,1,5,1,30.67
7334,3667,4,561,2,13.36
7335,3668,5,714,1,15.19
7336,3668,6,24,2,20.97
7337,3669,2,317,1,23.22
7338,3669,10,753,2,7.36
7339,3670,5,769,1,8.81
7340,3670,1,147,2,11.98
7341,3671,1,691,1,18.23
7342,3671,1,867,2,20.06
7343,3672,4,898,1,15.66
7344,3672,1,364,2,19.11
7345,3673,6,672,1,23.48
7346,3673,8,588,2,23.4
7347,3674,5,465,1,33.51
7348,3674,2,458,2,36.41
7349,3675,6,920,1,16.84
7350,3675,7,182,2,22.19
7351,3676,4,638,1,10.42
7352,3676,7,690,2,13.19
7353,3677,10,207,1,11.5
7354,3677,4,109,2,23.4
7355,3678,2,596,1,19.09
7356,3678,7,298,2,8.61
7357,3679,6,695,1,45.31
7358,3679,2,948,2,13.77
7359,3680,6,637,1,37.22
7360,3680,1,681,2,25.89
7361,3681,4,408,1,28.47
7362,3681,6,703,2,12.47
7363,3682,7,589,1,16.8
7364,3682,6,848,2,12.64
7365,3683,7,125,1,11.62
7366,3683,9,696,2,13.93
7367,3684,1,469,1,17.09
7368,3684,9,196,2,11.03
7369,3685,1,659,1,33.5
7370,3685,10,930,2,36.09
7371,3686,9,743,1,14.38
7372,3686,9,993,2,6.54
7373,3687,4,477,1,18.21
7374,3687,10,229,2,33.1
7375,3688,2,572,1,16.21
7376,3688,1,147,2,11.98
7377,3689,5,381,1,14.41
7378,3689,1,713,2,23.9
7379,3690,6,308,1,36.35
7380,3690,3,295,2,17.03
7381,3691,2,500,1,13.35
7382,3691,2,555,2,12.29
7383,3692,4,622,1,17.3
7384,3692,10,831,2,35.34
7385,3693,2,757,1,25.9
7386,3693,9,535,2,15.6
7387,3694,4,836,1,18.64
7388,3694,2,12,2,22.26
7389,3695,4,342,1,23.84
7390,3695,5,187,2,22.99
7391,3696,2,661,1,27.27
7392,3696,3,739,2,19.63
7393,3697,6,735,1,12.23
7394,3697,9,785,2,7.49
7395,3698,7,911,1,40.91
7396,3698,4,133,2,15.21
7397,3699,2,175,1,43.98
7398,3699,7,973,2,12.12
7399,3700,7,349,1,19.03
7400,3700,10,386,2,11.57
7401,3701,8,688,1,12.63
7402,3701,6,760,2,21.35
7403,3702,3,994,1,26.43
7404,3702,8,607,2,10.14
7405,3703,10,977,1,18.14
7406,3703,8,117,2,11.66
7407,3704,8,205,1,25.56
7408,3704,8,606,2,8.75
7409,3705,8,198,1,36.0
7410,3705,1,57,2,23.66
7411,3706,2,572,1,16.21
7412,3706,6,482,2,20.94
7413,3707,2,143,1,9.69
7414,3707,9,726,2,38.21
7415,3708,8,687,1,13.87
7416,3708,7,973,2,12.12
7417,3709,5,550,1,33.15
7418,3709,1,569,2,9.91
7419,3710,7,697,1,17.44
7420,3710,4,570,2,11.7
7421,3711,9,122,1,15.87
7422,3711,3,444,2,29.54
7423,3712,3,144,1,12.44
7424,3712,1,509,2,25.09
7425,3713,2,217,1,36.14
7426,3713,3,165,2,11.52
7427,3714,7,48,1,11.66
7428,3714,2,89,2,19.85
7429,3715,2,108,1,14.75
7430,3715,6,853,2,9.87
7431,3716,6,680,1,13.44
7432,3716,1,311,2,8.52
7433,3717,4,552,1,8.7
7434,3717,8,761,2,9.7
7435,3718,1,710,1,19.21
7436,3718,5,68,2,19.75
7437,3719,2,661,1,27.27
7438,3719,6,204,2,26.05
7439,3720,8,673,1,14.4
7440,3720,9,529,2,16.81
7441,3721,1,989,1,22.41
7442,3721,6,583,2,22.47
7443,3722,10,912,1,13.02
7444,3722,8,336,2,13.1
7445,3723,6,655,1,12.82
7446,3723,10,229,2,33.1
7447,3724,5,810,1,13.29
7448,3724,5,106,2,26.09
7449,3725,6,941,1,15.5
7450,3725,1,469,2,17.09
7451,3726,6,678,1,25.19
7452,3726,4,170,2,10.94
7453,3727,7,213,1,11.47
7454,3727,3,410,2,8.62
7455,3728,5,181,1,17.42
7456,3728,7,987,2,24.33
7457,3729,8,246,1,22.67
7458,3729,3,30,2,12.78
7459,3730,7,298,1,8.61
7460,3730,2,497,2,31.67
7461,3731,8,319,1,26.89
7462,3731,10,865,2,28.43
7463,3732,7,245,1,17.24
7464,3732,3,100,2,21.46
7465,3733,8,420,1,12.64
7466,3733,3,623,2,16.61
7467,3734,2,137,1,11.09
7468,3734,8,193,2,13.68
7469,3735,3,39,1,21.37
7470,3735,4,522,2,15.74
7471,3736,4,148,1,13.06
7472,3736,7,889,2,16.88
7473,3737,8,51,1,25.15
7474,3737,6,6,2,14.15
7475,3738,7,797,1,19.34
7476,3738,2,399,2,13.37
7477,3739,5,918,1,9.35
7478,3739,3,214,2,26.24
7479,3740,8,592,1,16.73
7480,3740,4,771,2,35.32
7481,3741,3,394,1,50.54
7482,3741,10,822,2,14.78
7483,3742,6,233,1,15.74
7484,3742,7,715,2,15.7
7485,3743,2,967,1,21.19
7486,3743,5,879,2,19.01
7487,3744,10,229,1,33.1
7488,3744,5,714,2,15.19
7489,3745,6,848,1,12.64
7490,3745,7,543,2,20.7
7491,3746,10,665,1,18.29
7492,3746,8,662,2,11.37
7493,3747,5,419,1,32.14
7494,3747,6,514,2,35.69
7495,3748,10,567,1,11.68
7496,3748,9,257,2,27.88
7497,3749,3,299,1,32.08
7498,3749,1,367,2,38.19
7499,3750,7,973,1,12.12
7500,3750,7,368,2,25.09
7501,3751,6,204,1,26.05
7502,3751,6,451,2,11.4
7503,3752,9,785,1,7.49
7504,3752,2,859,2,27.49
7505,3753,10,291,1,17.4
7506,3753,4,481,2,13.38
7507,3754,6,398,1,13.05
7508,3754,2,540,2,18.04
7509,3755,4,109,1,23.4
7510,3755,1,460,2,13.65
7511,3756,8,47,1,16.54
7512,3756,2,635,2,12.78
7513,3757,7,666,1,12.65
7514,3757,1,367,2,38.19
7515,3758,3,190,1,26.51
7516,3758,10,930,2,36.09
7517,3759,8,131,1,12.91
7518,3759,2,997,2,14.49
7519,3760,6,281,1,8.58
7520,3760,2,573,2,24.2
7521,3761,1,850,1,25.73
7522,3761,2,287,2,10.42
7523,3762,4,160,1,11.69
7524,3762,10,564,2,13.13
7525,3763,4,528,1,6.02
7526,3763,5,381,2,14.41
7527,3764,1,883,1,30.83
7528,3764,8,319,2,26.89
7529,3765,1,569,1,9.91
7530,3765,4,938,2,13.26
7531,3766,8,558,1,17.65
7532,3766,5,53,2,15.93
7533,3767,8,830,1,9.45
7534,3767,10,582,2,14.38
7535,3768,5,618,1,17.39
7536,3768,6,362,2,27.02
7537,3769,9,162,1,10.48
7538,3769,2,661,2,27.27
7539,3770,7,339,1,12.31
7540,3770,1,274,2,16.7
7541,3771,2,538,1,18.66
7542,3771,3,521,2,8.94
7543,3772,8,505,1,17.45
7544,3772,7,589,2,16.8
7545,3773,9,257,1,27.88
7546,3773,1,460,2,13.65
7547,3774,7,641,1,17.58
7548,3774,2,816,2,8.72
7549,3775,2,452,1,12.35
7550,3775,9,508,2,18.33
7551,3776,4,552,1,8.7
7552,3776,2,997,2,14.49
7553,3777,6,354,1,20.48
7554,3777,8,225,2,14.13
7555,3778,7,349,1,19.03
7556,3778,4,625,2,18.2
7557,3779,3,230,1,15.78
7558,3779,3,616,2,17.31
7559,3780,1,147,1,11.98
7560,3780,5,389,2,13.79
7561,3781,2,383,1,17.35
7562,3781,3,100,2,21.46
7563,3782,10,728,1,32.64
7564,3782,1,791,2,27.84
7565,3783,2,112,1,8.45
7566,3783,5,799,2,14.67
7567,3784,6,316,1,11.59
7568,3784,5,918,2,9.35
7569,3785,2,143,1,9.69
7570,3785,4,64,2,14.28
7571,3786,1,194,1,10.76
7572,3786,1,861,2,27.68
7573,3787,9,651,1,38.91
7574,3787,2,236,2,10.5
7575,3788,8,246,1,22.67
7576,3788,10,556,2,14.48
7577,3789,9,84,1,20.6
7578,3789,10,478,2,19.37
7579,3790,9,956,1,30.13
7580,3790,4,342,2,23.84
7581,3791,1,5,1,30.67
7582,3791,3,214,2,26.24
7583,3792,10,968,1,16.47
7584,3792,6,701,2,11.22
7585,3793,3,42,1,24.09
7586,3793,3,507,2,18.12
7587,3794,9,268,1,35.9
7588,3794,3,842,2,16.2
7589,3795,8,259,1,10.37
7590,3795,8,301,2,11.26
7591,3796,8,250,1,10.98
7592,3796,2,506,2,28.45
7593,3797,7,298,1,8.61
7594,3797,1,657,2,19.67
7595,3798,8,762,1,23.67
7596,3798,3,86,2,14.74
7597,3799,4,221,1,20.96
7598,3799,7,107,2,11.37
7599,3800,8,827,1,21.85
7600,3800,3,730,2,18.76
7601,3801,8,336,1,13.1
7602,3801,7,328,2,17.8
7603,3802,10,208,1,13.49
7604,3802,5,110,2,20.3
7605,3803,10,327,1,32.99
7606,3803,8,417,2,18.6
7607,3804,2,490,1,17.98
7608,3804,10,189,2,8.05
7609,3805,2,108,1,14.75
7610,3805,1,826,2,18.29
7611,3806,4,814,1,29.95
7612,3806,7,141,2,15.78
7613,3807,4,605,1,7.75
7614,3807,7,603,2,40.24
7615,3808,5,734,1,14.73
7616,3808,7,960,2,16.34
7617,3809,2,317,1,23.22
7618,3809,10,778,2,16.8
7619,3810,7,116,1,22.84
7620,3810,4,820,2,41.41
7621,3811,10,296,1,10.57
7622,3811,8,439,2,13.58
7623,3812,8,131,1,12.91
7624,3812,7,79,2,18.04
7625,3813,7,63,1,13.2
7626,3813,10,158,2,12.88
7627,3814,10,400,1,15.25
7628,3814,5,360,2,19.67
7629,3815,1,135,1,15.05
7630,3815,4,481,2,13.38
7631,3816,7,310,1,32.93
7632,3816,6,362,2,27.02
7633,3817,10,732,1,14.66
7634,3817,1,940,2,23.69
7635,3818,3,842,1,16.2
7636,3818,9,13,2,18.72
7637,3819,9,397,1,35.66
7638,3819,1,5,2,30.67
7639,3820,1,924,1,26.73
7640,3820,2,29,2,9.11
7641,3821,10,478,1,19.37
7642,3821,6,514,2,35.69
7643,3822,8,41,1,13.74
7644,3822,4,881,2,16.07
7645,3823,7,666,1,12.65
7646,3823,6,384,2,20.98
7647,3824,6,598,1,16.81
7648,3824,1,453,2,32.11
7649,3825,2,35,1,26.54
7650,3825,6,384,2,20.98
7651,3826,4,15,1,11.75
7652,3826,5,475,2,18.08
7653,3827,6,613,1,11.29
7654,3827,7,943,2,16.54
7655,3828,5,139,1,18.2
7656,3828,8,305,2,20.06
7657,3829,3,322,1,27.17
7658,3829,9,501,2,23.2
7659,3830,8,942,1,14.56
7660,3830,8,246,2,22.67
7661,3831,3,127,1,23.17
7662,3831,8,679,2,31.65
7663,3832,7,503,1,8.42
7664,3832,10,223,2,23.54
7665,3833,3,842,1,16.2
7666,3833,4,820,2,41.41
7667,3834,3,322,1,27.17
7668,3834,3,178,2,10.53
7669,3835,4,170,1,10.94
7670,3835,9,437,2,25.07
7671,3836,4,315,1,9.33
7672,3836,1,717,2,16.7
7673,3837,3,377,1,16.08
7674,3837,3,96,2,22.32
7675,3838,8,371,1,11.71
7676,3838,5,897,2,16.16
7677,3839,5,181,1,17.42
7678,3839,2,317,2,23.22
7679,3840,8,942,1,14.56
7680,3840,1,147,2,11.98
7681,3841,8,870,1,14.38
7682,3841,8,225,2,14.13
7683,3842,7,643,1,21.16
7684,3842,9,696,2,13.93
7685,3843,1,435,1,15.36
7686,3843,8,673,2,14.4
7687,3844,5,381,1,14.41
7688,3844,2,490,2,17.98
7689,3845,4,85,1,7.88
7690,3845,6,972,2,24.69
7691,3846,3,42,1,24.09
7692,3846,5,608,2,35.64
7693,3847,6,447,1,9.96
7694,3847,3,234,2,15.84
7695,3848,2,560,1,24.68
7696,3848,10,831,2,35.34
7697,3849,6,864,1,16.8
7698,3849,10,45,2,18.72
7699,3850,5,9,1,27.12
7700,3850,8,688,2,12.63
7701,3851,6,258,1,28.03
7702,3851,6,447,2,9.96
7703,3852,7,886,1,12.91
7704,3852,1,415,2,32.29
7705,3853,3,444,1,29.54
7706,3853,6,308,2,36.35
7707,3854,3,748,1,11.34
7708,3854,1,515,2,17.02
7709,3855,8,976,1,19.28
7710,3855,8,26,2,18.52
7711,3856,9,219,1,31.31
7712,3856,8,105,2,25.58
7713,3857,6,848,1,12.64
7714,3857,10,838,2,14.2
7715,3858,1,332,1,12.55
7716,3858,2,981,2,14.68
7717,3859,6,354,1,20.48
7718,3859,5,897,2,16.16
7719,3860,5,279,1,7.91
7720,3860,7,653,2,9.1
7721,3861,8,600,1,18.86
7722,3861,3,474,2,14.67
7723,3862,2,490,1,17.98
7724,3862,6,923,2,21.19
7725,3863,2,927,1,16.57
7726,3863,1,642,2,17.49
7727,3864,3,61,1,10.98
7728,3864,2,29,2,9.11
7729,3865,1,894,1,14.27
7730,3865,2,89,2,19.85
7731,3866,1,3,1,25.65
7732,3866,4,856,2,35.44
7733,3867,5,593,1,28.45
7734,3867,4,227,2,39.31
7735,3868,4,975,1,21.07
7736,3868,4,81,2,21.3
7737,3869,8,707,1,19.4
7738,3869,6,94,2,13.63
7739,3870,5,280,1,18.52
7740,3870,4,148,2,13.06
7741,3871,6,384,1,20.98
7742,3871,7,677,2,8.9
7743,3872,9,169,1,15.86
7744,3872,3,843,2,17.85
7745,3873,4,914,1,14.91
7746,3873,7,903,2,14.44
7747,3874,1,104,1,24.88
7748,3874,5,280,2,18.52
7749,3875,9,185,1,18.01
7750,3875,3,256,2,10.63
7751,3876,6,233,1,15.74
7752,3876,8,149,2,7.98
7753,3877,8,457,1,18.2
7754,3877,1,645,2,23.39
7755,3878,1,791,1,27.84
7756,3878,6,760,2,21.35
7757,3879,4,553,1,34.03
7758,3879,7,200,2,14.7
7759,3880,3,674,1,21.72
7760,3880,3,640,2,25.6
7761,3881,10,294,1,18.41
7762,3881,1,418,2,23.12
7763,3882,3,159,1,25.71
7764,3882,5,72,2,13.06
7765,3883,4,481,1,13.38
7766,3883,9,633,2,17.23
7767,3884,4,303,1,24.17
7768,3884,9,219,2,31.31
7769,3885,7,603,1,40.24
7770,3885,9,651,2,38.91
7771,3886,5,874,1,13.36
7772,3886,2,540,2,18.04
7773,3887,4,133,1,15.21
7774,3887,6,514,2,35.69
7775,3888,6,161,1,44.85
7776,3888,8,26,2,18.52
7777,3889,3,224,1,13.91
7778,3889,9,468,2,23.77
7779,3890,10,728,1,32.64
7780,3890,10,806,2,13.45
7781,3891,9,660,1,14.84
7782,3891,6,128,2,25.78
7783,3892,4,249,1,37.69
7784,3892,2,383,2,17.35
7785,3893,8,438,1,13.82
7786,3893,8,586,2,11.18
7787,3894,6,849,1,26.56
7788,3894,10,229,2,33.1
7789,3895,2,626,1,25.38
7790,3895,1,763,2,13.7
7791,3896,7,390,1,34.84
7792,3896,3,738,2,17.29
7793,3897,2,767,1,15.58
7794,3897,8,443,2,13.25
7795,3898,2,967,1,21.19
7796,3898,2,724,2,23.85
7797,3899,6,937,1,21.77
7798,3899,9,706,2,16.71
7799,3900,3,234,1,15.84
7800,3900,5,419,2,32.14
7801,3901,10,300,1,18.52
7802,3901,8,283,2,7.8
7803,3902,2,959,1,8.45
7804,3902,2,89,2,19.85
7805,3903,6,271,1,12.79
7806,3903,2,574,2,9.3
7807,3904,1,781,1,21.37
7808,3904,9,382,2,19.19
7809,3905,10,32,1,19.09
7810,3905,3,507,2,18.12
7811,3906,9,164,1,20.89
7812,3906,1,569,2,9.91
7813,3907,2,997,1,14.49
7814,3907,1,717,2,16.7
7815,3908,1,285,1,21.27
7816,3908,2,948,2,13.77
7817,3909,8,870,1,14.38
7818,3909,7,520,2,23.31
7819,3910,6,354,1,20.48
7820,3910,2,759,2,23.22
7821,3911,2,724,1,23.85
7822,3911,8,420,2,12.64
7823,3912,1,90,1,19.14
7824,3912,7,390,2,34.84
7825,3913,7,141,1,15.78
7826,3913,2,611,2,11.38
7827,3914,5,802,1,25.42
7828,3914,6,701,2,11.22
7829,3915,1,645,1,23.39
7830,3915,4,220,2,31.2
7831,3916,5,9,1,27.12
7832,3916,8,921,2,13.8
7833,3917,4,566,1,15.3
7834,3917,4,622,2,17.3
7835,3918,9,700,1,12.43
7836,3918,8,267,2,17.68
7837,3919,8,438,1,13.82
7838,3919,5,714,2,15.19
7839,3920,2,459,1,19.71
7840,3920,6,760,2,21.35
7841,3921,3,639,1,26.02
7842,3921,5,115,2,15.14
7843,3922,6,705,1,30.01
7844,3922,3,704,2,20.18
7845,3923,2,143,1,9.69
7846,3923,7,677,2,8.9
7847,3924,6,591,1,16.54
7848,3924,10,559,2,24.69
7849,3925,2,854,1,26.74
7850,3925,4,631,2,23.94
7851,3926,1,826,1,18.29
7852,3926,2,546,2,18.45
7853,3927,8,117,1,11.66
7854,3927,1,235,2,10.95
7855,3928,2,908,1,41.98
7856,3928,1,104,2,24.88
7857,3929,8,827,1,21.85
7858,3929,5,395,2,37.96
7859,3930,9,101,1,51.15
7860,3930,5,892,2,25.35
7861,3931,6,161,1,44.85
7862,3931,9,323,2,13.93
7863,3932,8,265,1,19.89
7864,3932,10,427,2,25.0
7865,3933,3,562,1,8.36
7866,3933,9,535,2,15.6
7867,3934,5,338,1,14.66
7868,3934,10,208,2,13.49
7869,3935,8,480,1,8.31
7870,3935,8,906,2,12.55
7871,3936,1,453,1,32.11
7872,3936,2,29,2,9.11
7873,3937,4,434,1,14.73
7874,3937,8,592,2,16.73
7875,3938,9,956,1,30.13
7876,3938,7,200,2,14.7
7877,3939,8,707,1,19.4
7878,3939,10,493,2,17.25
7879,3940,9,270,1,11.82
7880,3940,6,484,2,12.76
7881,3941,10,766,1,18.79
7882,3941,4,315,2,9.33
7883,3942,5,769,1,8.81
7884,3942,8,942,2,14.56
7885,3943,2,108,1,14.75
7886,3943,10,166,2,37.37
7887,3944,2,369,1,21.59
7888,3944,2,112,2,8.45
7889,3945,6,716,1,12.09
7890,3945,3,530,2,17.56
7891,3946,6,10,1,22.63
7892,3946,3,614,2,16.83
7893,3947,10,78,1,13.36
7894,3947,3,891,2,17.73
7895,3948,9,663,1,9.71
7896,3948,6,760,2,21.35
7897,3949,8,265,1,19.89
7898,3949,3,530,2,17.56
7899,3950,2,630,1,9.82
7900,3950,3,530,2,17.56
7901,3951,6,308,1,36.35
7902,3951,9,692,2,39.1
7903,3952,3,526,1,31.15
7904,3952,9,363,2,18.91
7905,3953,8,359,1,21.49
7906,3953,3,833,2,12.71
7907,3954,9,442,1,21.71
7908,3954,1,274,2,16.7
7909,3955,7,182,1,22.19
7910,3955,6,716,2,12.09
7911,3956,9,823,1,11.32
7912,3956,9,450,2,7.99
7913,3957,1,5,1,30.67
7914,3957,3,891,2,17.73
7915,3958,9,101,1,51.15
7916,3958,4,670,2,12.69
7917,3959,6,161,1,44.85
7918,3959,6,514,2,35.69
7919,3960,10,471,1,11.34
7920,3960,10,789,2,21.19
7921,3961,4,820,1,41.41
7922,3961,4,667,2,9.67
7923,3962,3,230,1,15.78
7924,3962,10,675,2,29.51
7925,3963,5,44,1,16.28
7926,3963,9,798,2,10.35
7927,3964,8,283,1,7.8
7928,3964,6,972,2,24.69
7929,3965,8,871,1,19.83
7930,3965,7,901,2,10.87
7931,3966,7,527,1,20.03
7932,3966,1,517,2,13.75
7933,3967,4,342,1,23.84
7934,3967,2,369,2,21.59
7935,3968,4,357,1,11.52
7936,3968,1,235,2,10.95
7937,3969,4,631,1,23.94
7938,3969,4,570,2,11.7
7939,3970,1,763,1,13.7
7940,3970,3,103,2,39.31
7941,3971,3,96,1,22.32
7942,3971,4,808,2,24.55
7943,3972,3,23,1,18.91
7944,3972,3,526,2,31.15
7945,3973,8,707,1,19.4
7946,3973,3,322,2,27.17
7947,3974,9,692,1,39.1
7948,3974,10,768,2,15.64
7949,3975,2,112,1,8.45
7950,3975,4,408,2,28.47
7951,3976,8,259,1,10.37
7952,3976,6,937,2,21.77
7953,3977,6,676,1,19.59
7954,3977,7,744,2,11.64
7955,3978,2,986,1,45.08
7956,3978,8,976,2,19.28
7957,3979,3,640,1,25.6
7958,3979,2,787,2,28.58
7959,3980,8,433,1,33.99
7960,3980,2,459,2,19.71
7961,3981,7,416,1,11.85
7962,3981,3,708,2,25.85
7963,3982,3,639,1,26.02
7964,3982,7,62,2,14.51
7965,3983,4,619,1,12.15
7966,3983,1,841,2,19.04
7967,3984,6,984,1,14.49
7968,3984,1,731,2,13.38
7969,3985,10,188,1,30.6
7970,3985,4,983,2,44.57
7971,3986,7,527,1,20.03
7972,3986,9,660,2,14.84
7973,3987,5,289,1,13.06
7974,3987,6,271,2,12.79
7975,3988,4,561,1,13.36
7976,3988,2,21,2,12.34
7977,3989,3,234,1,15.84
7978,3989,10,92,2,11.22
7979,3990,2,544,1,10.36
7980,3990,8,928,2,9.63
7981,3991,10,709,1,22.99
7982,3991,3,741,2,9.78
7983,3992,4,625,1,18.2
7984,3992,5,115,2,15.14
7985,3993,2,50,1,18.01
7986,3993,7,2,2,21.95
7987,3994,9,508,1,18.33
7988,3994,4,631,2,23.94
7989,3995,10,476,1,39.15
7990,3995,7,973,2,12.12
7991,3996,7,581,1,14.78
7992,3996,3,640,2,25.6
7993,3997,6,751,1,15.27
7994,3997,7,527,2,20.03
7995,3998,10,340,1,15.52
7996,3998,3,66,2,24.99
7997,3999,7,179,1,22.45
7998,3999,10,45,2,18.72
7999,4000,7,2,1,21.95
8000,4000,1,235,2,10.95
8001,4001,2,538,1,18.66
8002,4001,9,239,2,20.99
8003,4002,1,411,1,13.11
8004,4002,9,872,2,9.59
8005,4003,7,684,1,27.74
8006,4003,3,739,2,19.63
8007,4004,6,941,1,15.5
8008,4004,6,40,2,27.27
8009,4005,4,314,1,20.93
8010,4005,8,689,2,22.61
8011,4006,10,158,1,12.88
8012,4006,10,67,2,17.11
8013,4007,3,46,1,16.38
8014,4007,10,768,2,15.64
8015,4008,3,819,1,18.37
8016,4008,9,11,2,7.05
8017,4009,8,336,1,13.1
8018,4009,2,759,2,23.22
8019,4010,4,315,1,9.33
8020,4010,7,629,2,17.56
8021,4011,10,207,1,11.5
8022,4011,1,488,2,22.64
8023,4012,9,169,1,15.86
8024,4012,2,459,2,19.71
8025,4013,6,576,1,29.21
8026,4013,7,943,2,16.54
8027,4014,3,833,1,12.71
8028,4014,1,71,2,36.94
8029,4015,3,614,1,16.83
8030,4015,2,878,2,43.2
8031,4016,4,492,1,16.61
8032,4016,4,133,2,15.21
8033,4017,1,453,1,32.11
8034,4017,3,974,2,14.7
8035,4018,4,76,1,19.67
8036,4018,6,563,2,17.59
8037,4019,2,175,1,43.98
8038,4019,1,725,2,15.95
8039,4020,1,845,1,14.94
8040,4020,10,67,2,17.11
8041,4021,6,10,1,22.63
8042,4021,9,136,2,10.26
8043,4022,4,890,1,25.29
8044,4022,10,489,2,17.06
8045,4023,8,392,1,31.28
8046,4023,7,973,2,12.12
8047,4024,7,390,1,34.84
8048,4024,9,935,2,17.54
8049,4025,7,893,1,16.41
8050,4025,8,378,2,14.83
8051,4026,5,247,1,15.78
8052,4026,8,992,2,13.12
8053,4027,3,521,1,8.94
8054,4027,6,937,2,21.77
8055,4028,7,901,1,10.87
8056,4028,9,785,2,7.49
8057,4029,2,882,1,27.29
8058,4029,3,377,2,16.08
8059,4030,2,986,1,45.08
8060,4030,1,499,2,21.39
8061,4031,5,18,1,20.65
8062,4031,3,86,2,14.74
8063,4032,5,608,1,35.64
8064,4032,3,614,2,16.83
8065,4033,6,637,1,37.22
8066,4033,8,65,2,10.25
8067,4034,2,402,1,10.94
8068,4034,7,320,2,26.44
8069,4035,5,247,1,15.78
8070,4035,9,442,2,21.71
8071,4036,7,328,1,17.8
8072,4036,6,972,2,24.69
8073,4037,8,26,1,18.52
8074,4037,5,1000,2,31.05
8075,4038,2,112,1,8.45
8076,4038,7,156,2,17.33
8077,4039,5,799,1,14.67
8078,4039,5,331,2,9.85
8079,4040,2,765,1,22.16
8080,4040,6,482,2,20.94
8081,4041,5,173,1,10.42
8082,4041,3,776,2,26.01
8083,4042,10,498,1,15.63
8084,4042,4,553,2,34.03
8085,4043,4,170,1,10.94
8086,4043,4,561,2,13.36
8087,4044,7,543,1,20.7
8088,4044,3,723,2,17.06
8089,4045,2,50,1,18.01
8090,4045,8,41,2,13.74
8091,4046,6,472,1,14.01
8092,4046,9,323,2,13.93
8093,4047,10,478,1,19.37
8094,4047,7,446,2,24.87
8095,4048,9,700,1,12.43
8096,4048,10,601,2,8.79
8097,4049,6,848,1,12.64
8098,4049,1,958,2,14.27
8099,4050,8,47,1,16.54
8100,4050,6,204,2,26.05
8101,4051,2,302,1,7.84
8102,4051,8,928,2,9.63
8103,4052,3,736,1,24.06
8104,4052,3,39,2,21.37
8105,4053,10,78,1,13.36
8106,4053,9,38,2,30.71
8107,4054,10,966,1,33.28
8108,4054,8,433,2,33.99
8109,4055,2,630,1,9.82
8110,4055,5,184,2,22.71
8111,4056,6,937,1,21.77
8112,4056,6,472,2,14.01
8113,4057,6,718,1,44.5
8114,4057,1,717,2,16.7
8115,4058,4,407,1,11.77
8116,4058,5,351,2,11.9
8117,4059,3,554,1,10.46
8118,4059,8,198,2,36.0
8119,4060,2,630,1,9.82
8120,4060,5,184,2,22.71
8121,4061,7,34,1,6.1
8122,4061,1,717,2,16.7
8123,4062,10,158,1,12.88
8124,4062,1,348,2,22.46
8125,4063,7,653,1,9.1
8126,4063,4,329,2,48.19
8127,4064,5,346,1,17.13
8128,4064,7,262,2,15.52
8129,4065,3,604,1,7.78
8130,4065,4,481,2,13.38
8131,4066,6,695,1,45.31
8132,4066,7,733,2,20.53
8133,4067,8,954,1,13.88
8134,4067,7,541,2,9.68
8135,4068,7,121,1,22.07
8136,4068,6,933,2,9.85
8137,4069,2,596,1,19.09
8138,4069,10,291,2,17.4
8139,4070,3,910,1,15.41
8140,4070,10,783,2,19.61
8141,4071,7,589,1,16.8
8142,4071,7,951,2,11.79
8143,4072,6,868,1,22.89
8144,4072,3,649,2,20.82
8145,4073,8,105,1,25.58
8146,4073,7,541,2,9.68
8147,4074,2,609,1,9.26
8148,4074,9,84,2,20.6
8149,4075,7,797,1,19.34
8150,4075,5,769,2,8.81
8151,4076,10,709,1,22.99
8152,4076,6,864,2,16.8
8153,4077,10,391,1,12.64
8154,4077,1,91,2,25.87
8155,4078,5,395,1,37.96
8156,4078,5,72,2,13.06
8157,4079,6,703,1,12.47
8158,4079,10,519,2,27.96
8159,4080,6,703,1,12.47
8160,4080,3,224,2,13.91
8161,4081,5,990,1,14.87
8162,4081,10,45,2,18.72
8163,4082,8,193,1,13.68
8164,4082,1,763,2,13.7
8165,4083,4,477,1,18.21
8166,4083,1,883,2,30.83
8167,4084,10,102,1,8.49
8168,4084,6,177,2,13.46
8169,4085,3,394,1,50.54
8170,4085,2,981,2,14.68
8171,4086,3,234,1,15.84
8172,4086,3,777,2,17.97
8173,4087,7,733,1,20.53
8174,4087,4,405,2,16.1
8175,4088,3,819,1,18.37
8176,4088,6,941,2,15.5
8177,4089,3,694,1,38.96
8178,4089,1,355,2,11.42
8179,4090,1,278,1,17.88
8180,4090,4,77,2,20.12
8181,4091,7,503,1,8.42
8182,4091,3,295,2,17.03
8183,4092,7,157,1,10.28
8184,4092,8,869,2,14.64
8185,4093,10,964,1,16.64
8186,4093,9,508,2,18.33
8187,4094,3,159,1,25.71
8188,4094,5,186,2,7.68
8189,4095,10,801,1,13.95
